RFQ,Customer Part Number,% Under Target,Type,Supplier/Excess Partner,MO Type,Date Code,Supplier MPN,Created Date,% of Demand,Opp Amount,Supplier Qty,Supplier Price,Minimum Suggested Resale,Min Resale Under Target,Min GP,Min Margin,RFQ Target,RFQ Qty,Max GP,Max Margin,RFQ Number,RFQ MPN,RFQ Created,RFQ Customer,Days Btw MO/VQ & RFQ,RFQ Manufacturer
1,OM1009000655,-0.8935964566929133,MO - 1022441,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2025-02-14T04:42:43,8.727272727272727,519.684,17856,0.4809735,0.636398719941349,NO,318.00000000000006,0.2442261668214435,0.254,2046,-464.38778099999996,-0.8935964566929133,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,358,ABRACON
1,OM1009000642-1,-0.9043324491600351,MO - 1021114,IMI Global Bulgaria ,Customer Excess,,ABS25-32.768KHZ-T,2024-10-01T00:46:27,208.54166666666666,2.7144000000000004,5005,0.21538,13.465380000000001,NO,318.00000000000006,0.9840049073995684,0.1131,24,-2.4547199999999996,-0.9043324491600351,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,222,ABRACON
1,OM1009000655,-0.9047244094488189,MO - 1020232,Plexus Corp.,Customer Excess,202152,ABS07-32.768KHZ-T,2024-07-22T00:33:59,1.7956989247311828,519.684,3674,0.4838,0.639225219941349,NO,317.99999999999994,0.24314625752033026,0.254,2046,-470.1708,-0.9047244094488189,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,151,ABRACON
1,OM1009000655,-0.9468503937007873,MO - 1018371,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-02-19T12:45:50,4.388074291300097,519.684,8978,0.4945,0.6499252199413489,NO,317.99999999999983,0.23914323551773375,0.254,2046,-492.063,-0.9468503937007873,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,3,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1020747,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-08-30T07:02:28,131.21358748778104,519.684,268463,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,190,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1020747,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-08-30T07:04:39,131.21358748778104,519.684,268463,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,190,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T12:11:11,10.194037145650048,519.684,20857,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T12:11:12,114.66520039100685,519.684,234605,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T12:30:41,10.194037145650048,519.684,20857,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T12:30:42,114.66520039100685,519.684,234605,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1019682,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-06-06T03:58:12,136.10361681329422,519.684,278468,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,105,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1019682,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-06-06T03:59:24,6.513685239491691,519.684,13327,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,105,ABRACON
1,OM1009000655,-0.9663779527559055,MO - 1020563,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-08-16T02:44:38,131.2160312805474,519.684,268468,0.49946,0.654885219941349,NO,317.99999999999994,0.23733200140822952,0.254,2046,-502.21116,-0.9663779527559055,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,176,ABRACON
1,OM1009000655,-0.9852854330708658,MO - 1023367,Action (HK) Technology Ltd,Broker Stock Offer,,ABS07-32.768KHZ-T,2025-05-20T05:33:09,104.83870967741936,519.684,214500,0.5042625,0.6596877199413489,NO,317.99999999999994,0.23560423400812647,0.254,2046,-512.0370749999998,-0.9852854330708658,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,453,ABRACON
1,OM1009000655,-0.9852854330708658,MO - 1022441,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2025-02-14T04:41:39,131.21358748778104,519.684,268463,0.5042625,0.6596877199413489,NO,317.99999999999994,0.23560423400812647,0.254,2046,-512.0370749999998,-0.9852854330708658,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,358,ABRACON
1,MR7062298,-1.0014224751066858,MO - 1018627,GPV,Customer Excess,,ASD-12.000MHZ-E-C-T,2024-03-08T16:58:06,2.6040268456375837,104.747,388,1.407,3.5412281879194634,NO,318.00000000000006,0.6026802212859832,0.703,149,-104.89600000000002,-1.0014224751066858,1058890,ASD12000MHZECT,2024-02-22T18:12:42,GPV,15,ABRACON
1,OM1009000655,-1.031496062992126,MO - 1019396,Plexus Corp.,Customer Excess,,ABS07-32.768KHZ-T,2024-05-14T03:56:09,0.3543499511241447,519.684,725,0.516,0.6714252199413491,NO,318.00000000000017,0.2314855256031727,0.254,2046,-536.052,-1.031496062992126,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,82,ABRACON
1,OM1009000642-1,-1.0335985853227232,VQ,ETCHIPS PTE. LTD,,19+,ABS25-32.768KHZ-T,2024-04-03T03:33:57,791.6666666666666,2.7144000000000004,19000,0.23,13.479999999999999,NO,317.99999999999994,0.9829376854599406,0.1131,24,-2.8056,-1.0335985853227232,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,41,ABRACON
1,EH2300002006,-1.1620370370370368,VQ,Master Electronics,,,ASDMB-25.000MHZ-XY-T,2024-06-24T14:43:59,0.22692889561270801,1427.76,150,4.67,5.6951219512195115,NO,677.6056097560971,0.17999999999999994,2.16,661,-1659.11,-1.1620370370370368,1058890,ASDMB25000MHZXYT,2024-02-22T18:12:42,GPV,123,Abracon
1,OM1009000642-1,-1.1851458885941644,MO - 1021114,IMI Global Bulgaria ,Customer Excess,,ABS25-32.768KHZ-T,2024-10-01T00:56:08,45.875,2.7144000000000004,1101,0.24714,13.49714,NO,318,0.9816894542102994,0.1131,24,-3.21696,-1.1851458885941644,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,222,ABRACON
1,AP58760361,-1.193548387096774,VQ,Braz Technology LLC,,22+,ABMM2-8.000MHZ-E2-T,2022-04-06T12:22:57,0.32180209171359614,2889.9750000000004,2000,1.02,1.2439024390243902,NO,1391.5536585365853,0.17999999999999994,0.465,6215,-3449.325,-1.193548387096774,1058890,ABMM28000MHZE2T,2024-02-22T18:12:42,GPV,687,ABRACON
1,MR7067806,-1.2868217054263567,VQ,Electronic Parts Exchange,,09+,ASDM1-4.000MHZ-L-C-T,2022-10-03T15:20:24,1.8503401360544218,568.89,816,2.95,3.6710884353741497,NO,317.99999999999994,0.19642360789400537,1.29,441,-732.0600000000001,-1.2868217054263567,1058890,ASDM14000MHZLCT,2024-02-22T18:12:42,GPV,507,ABRACON
1,OM9000644,-1.3217485745316315,MO - 1021114,IMI Global Bulgaria ,Customer Excess,,ABS06-32.768KHZ-9-1-T,2024-10-01T00:42:28,75.55555555555556,13.2588,2720,0.8551,9.688433333333332,NO,317.99999999999994,0.9117401162210609,0.3683,36,-17.5248,-1.3217485745316315,1058890,ABS0632768KHZ91T,2024-02-22T18:12:42,GPV,222,ABRACON
1,OM1009000642-2,-1.3333333333333335,MO - 1018197,Plexus Corp.,Customer Excess,,ABS25-32.768KHZ-6-T,2024-01-30T01:21:15,6.167487684729064,60.9,1252,0.7,2.2665024630541875,NO,318.00000000000006,0.6911540969354488,0.3,203,-81.19999999999999,-1.3333333333333335,1058890,ABS2532768KHZ6T,2024-02-22T18:12:42,GPV,23,ABRACON
1,OM9000644,-1.3757806136301927,MO - 1021368,"Integrated Micro-Electronics, Inc. (IMI)",Customer Excess,,ABS06-32.768KHZ-9-1-T,2024-10-28T04:22:45,75.55555555555556,13.2588,2720,0.875,9.708333333333334,NO,318,0.9098712446351931,0.3683,36,-18.2412,-1.3757806136301927,1058890,ABS0632768KHZ91T,2024-02-22T18:12:42,GPV,249,ABRACON
1,MR7086633,-1.464364640883978,MO - 1024057,BENCHMARK ELECTRONICS,Broker Stock Offer,,ABS07-32.768KHZ-1-T,2025-07-31T00:51:03,0.8742857142857143,63.35,153,0.8921,2.7092428571428573,NO,318,0.6707198110173112,0.362,175,-92.7675,-1.464364640883978,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,525,ABRACON
1,MR460002RO,-1.464364640883978,MO - 1024057,BENCHMARK ELECTRONICS,Broker Stock Offer,,ABS07-32.768KHZ-1-T,2025-07-31T00:51:03,0.1395985401459854,396.752,153,0.8921,1.1822459854014598,NO,317.9999999999999,0.2454193027375211,0.362,1096,-580.9896,-1.464364640883978,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,525,ABRACON
1,AP58760361,-1.5194408602150538,VQ,,,,ABMM2-8.000MHZE2-T,2019-08-19T01:44:55,0.002091713596138375,2889.9750000000004,13,1.17154,1.4287073170731706,NO,1598.2948756097549,0.17999999999999983,0.465,6215,-4391.1461,-1.5194408602150538,1058890,ABMM28000MHZE2T,2024-02-22T18:12:42,GPV,1648,ABRACON
2,EH2300002009,-1.524468085106383,MO - 1020747,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-7-T,2024-08-30T06:54:07,27.33736762481089,279.603,18070,1.06785,1.548939258698941,NO,318,0.31059272079076905,0.423,661,-426.24584999999996,-1.524468085106383,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,190,Abracon
2,EH2300002009,-1.524468085106383,MO - 1020747,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-7-T,2024-08-30T06:54:21,27.33736762481089,279.603,18070,1.06785,1.548939258698941,NO,318,0.31059272079076905,0.423,661,-426.24584999999996,-1.524468085106383,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,190,Abracon
1,EH2300002009,-1.524468085106383,MO - 1019682,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-7-T,2024-06-06T04:00:14,31.67927382753404,279.603,20940,1.06785,1.548939258698941,NO,318,0.31059272079076905,0.423,661,-426.24584999999996,-1.524468085106383,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,105,Abracon
1,EH2300002009,-1.524468085106383,MO - 1019682,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-7-T,2024-06-06T04:00:15,31.67927382753404,279.603,20940,1.06785,1.548939258698941,NO,318,0.31059272079076905,0.423,661,-426.24584999999996,-1.524468085106383,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,105,Abracon
1,EH2300002009,-1.524468085106383,MO - 1020563,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-7-T,2024-08-16T03:05:33,28.05446293494705,279.603,18544,1.06785,1.548939258698941,NO,318,0.31059272079076905,0.423,661,-426.24584999999996,-1.524468085106383,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,176,Abracon
1,EH2300002009,-1.524468085106383,MO - 1020563,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-7-T,2024-08-16T03:07:16,28.05446293494705,279.603,18544,1.06785,1.548939258698941,NO,318,0.31059272079076905,0.423,661,-426.24584999999996,-1.524468085106383,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,176,Abracon
2,EH2300002009,-1.5402553191489359,MO - 1023367,Action (HK) Technology Ltd,Broker Stock Offer,,ABS07-32.768KHZ-7-T,2025-05-20T05:30:51,27.034795763993948,279.603,17870,1.074528,1.5556172586989407,NO,317.9999999999999,0.30925939912835987,0.423,661,-430.66000799999995,-1.5402553191489359,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,453,Abracon
2,EH2300002009,-1.5402553191489359,MO - 1022441,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-7-T,2025-02-14T04:38:36,27.040847201210287,279.603,17874,1.074528,1.5556172586989407,NO,317.9999999999999,0.30925939912835987,0.423,661,-430.66000799999995,-1.5402553191489359,1058890,ABS0732768KHZ7T,2024-02-22T18:12:42,GPV,358,Abracon
1,OM1009000642-1,-1.6525198938992038,VQ,"Ample Solutions Co., Ltd",,22+,ABS25-32.768KHZ-T,2023-06-29T20:31:22,2125,2.7144000000000004,51000,0.3,13.549999999999999,NO,317.99999999999994,0.977859778597786,0.1131,24,-4.4856,-1.6525198938992038,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,238,ABRACON
1,MR7086633,-1.662707182320442,MO - 1018627,GPV,Customer Excess,,ABS07-32.768KHZ-1-T,2024-03-08T16:59:07,1.4114285714285715,63.35,247,0.9639,2.7810428571428574,NO,318.00000000000006,0.6534033995469326,0.362,175,-105.3325,-1.662707182320442,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,15,ABRACON
1,MR460002RO,-1.662707182320442,MO - 1018627,GPV,Customer Excess,,ABS07-32.768KHZ-1-T,2024-03-08T16:59:07,0.22536496350364962,396.752,247,0.9639,1.2540459854014598,NO,318,0.23136789940647584,0.362,1096,-659.6824,-1.662707182320442,1058890,ABS0732768KHZ1T,2024-02-22T18:12:42,GPV,15,ABRACON
1,MR710062Z,-1.7696078431372548,VQ,Master Electronics,,2002,AB38T-32.768KHZ,2025-09-01T22:10:30,57.142857142857146,2.8560000000000003,2000,0.226,9.311714285714286,NO,318,0.9757294958730938,0.0816,35,-5.054,-1.7696078431372548,1058890,AB38T32768KHZ,2024-02-22T18:12:42,GPV,557,ABRACON
1,PS1000023297,-1.8330188679245283,MO - 1018627,GPV,Customer Excess,,AISM-1210-100K-T,2024-03-08T16:58:21,14.697841726618705,14.734,2043,0.3003,2.588069784172662,NO,318,0.883967580072035,0.106,139,-27.007700000000003,-1.8330188679245283,1058890,AISM1210100KT,2024-02-22T18:12:42,GPV,15,Abracon
1,OM1009000642-1,-1.9177718832891246,MO - 1021848,BENCHMARK ELECTRONICS,Customer Excess,,ABS25-32.768KHZ-T,2024-12-09T23:14:59,89.95833333333333,2.7144000000000004,2159,0.33,13.58,NO,318,0.975699558173785,0.1131,24,-5.2056000000000004,-1.9177718832891246,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,291,ABRACON
1,OM1009000655,-2.1393700787401575,VQ,Sager - v3004,,20+,ABS07-32.768KHZ-T,2021-09-27T21:40:17,5.865102639296188,519.684,12000,0.7974,0.9724390243902439,NO,358.129843902439,0.17999999999999994,0.254,2046,-1111.7964,-2.1393700787401575,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,878,ABRACON
1,OM1009000655,-2.1496062992125986,VQ,"Honeng Electronics Co., Ltd",,1924,ABS07-32.768KHZ-T,2021-02-26T08:49:20,4.39882697947214,519.684,9000,0.8,0.975609756097561,NO,359.2975609756096,0.17999999999999994,0.254,2046,-1117.116,-2.1496062992125986,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1091,ABRACON
1,OM1009000655,-2.1496062992125986,VQ,"Stronglight Co., Ltd",,20+,ABS07-32.768KHZ-T,2021-03-17T10:11:33,2.4437927663734116,519.684,5000,0.8,0.975609756097561,NO,359.2975609756096,0.17999999999999994,0.254,2046,-1117.116,-2.1496062992125986,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1072,ABRACON
1,OM1009000655,-2.2165354330708658,VQ,Guiyu Electronics Group (HK) Ltd,,19+,ABS07-32.768KHZ-T,2021-03-17T10:10:58,2.4437927663734116,519.684,5000,0.817,0.996341463414634,NO,366.93263414634134,0.17999999999999994,0.254,2046,-1151.898,-2.2165354330708658,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1072,ABRACON
1,OM1009000655,-2.237007874015748,MO - 1021114,IMI Global Bulgaria ,Customer Excess,,ABS07-32.768KHZ-T,2024-10-01T00:36:30,15.198924731182796,519.684,31097,0.8222,1.0026829268292683,NO,369.26806829268287,0.17999999999999994,0.254,2046,-1162.5372,-2.237007874015748,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,222,ABRACON
1,OM1009000655,-2.3464566929133857,MO - 1023148,Grass Valley,Customer Excess,,ABS07-32.768KHZ-T,2025-04-24T00:15:49,0.9794721407624634,519.684,2004,0.85,1.0365853658536583,NO,381.753658536585,0.17999999999999983,0.254,2046,-1219.416,-2.3464566929133857,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,427,ABRACON
1,OM1009000655,-2.4173228346456694,VQ,Newark in One (Element 14),,,ABS07-32.768KHZ-T,2021-04-27T16:28:36,0.4887585532746823,519.684,1000,0.868,1.0585365853658535,NO,389.83785365853623,0.17999999999999983,0.254,2046,-1256.244,-2.4173228346456694,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1031,ABRACON
1,OM1009000642-1,-2.6378841732979663,MO - 1024372,Flex ,Customer Excess,,ABS25-32.768KHZ-T,2025-09-07T23:31:22,5282.708333333333,2.7144000000000004,126785,0.4114447,13.661444699999999,NO,317.99999999999994,0.969882782602048,0.1131,24,-7.1602728,-2.6378841732979663,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,563,ABRACON
1,OM1009000642-1,-2.6378841732979663,MO - 1023842,Flex ,Customer Excess,,ABS25-32.768KHZ-T,2025-07-09T00:35:42,5150.333333333333,2.7144000000000004,123608,0.4114447,13.661444699999999,NO,317.99999999999994,0.969882782602048,0.1131,24,-7.1602728,-2.6378841732979663,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,503,ABRACON
1,OM1009000642-1,-2.6378841732979663,MO - 1023583,Flex ,Customer Excess,,ABS25-32.768KHZ-T,2025-06-11T05:44:53,5189.25,2.7144000000000004,124542,0.4114447,13.661444699999999,NO,317.99999999999994,0.969882782602048,0.1131,24,-7.1602728,-2.6378841732979663,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,475,ABRACON
1,OM1009000642-1,-2.6378841732979663,MO - 1023022,Flex ,Customer Excess,,ABS25-32.768KHZ-T,2025-04-09T05:35:24,5084.083333333333,2.7144000000000004,122018,0.4114447,13.661444699999999,NO,317.99999999999994,0.969882782602048,0.1131,24,-7.1602728,-2.6378841732979663,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,412,ABRACON
1,OM1009000642-1,-2.6378841732979663,MO - 1022737,Flex ,Customer Excess,,ABS25-32.768KHZ-T,2025-03-13T05:17:59,5051.541666666667,2.7144000000000004,121237,0.4114447,13.661444699999999,NO,317.99999999999994,0.969882782602048,0.1131,24,-7.1602728,-2.6378841732979663,1058890,ABS2532768KHZT,2024-02-22T18:12:42,GPV,385,ABRACON
1,OM1009000655,-2.646456692913386,MO - 1019396,Plexus Corp.,Customer Excess,,ABS07-32.768KHZ-T,2024-05-14T03:55:57,0.021016617790811338,519.684,43,0.9262,1.1295121951219511,NO,415.9767512195119,0.17999999999999994,0.254,2046,-1375.3212,-2.646456692913386,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,82,ABRACON
1,OM1009000655,-2.646456692913386,MO - 1019695,Plexus Corp.,Customer Excess,,ABS07-32.768KHZ-T,2024-06-06T05:50:22,0.021016617790811338,519.684,43,0.9262,1.1295121951219511,NO,415.9767512195119,0.17999999999999994,0.254,2046,-1375.3212,-2.646456692913386,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,105,ABRACON
1,OM1009000642-2,-2.733333333333334,MO - 1020619,Celestica,Customer Excess,,ABS25-32.768KHZ-6-T,2024-08-21T01:40:05,4.5073891625615765,60.9,915,1.12,2.6865024630541874,NO,318,0.583101070852281,0.3,203,-166.46,-2.733333333333334,1058890,ABS2532768KHZ6T,2024-02-22T18:12:42,GPV,181,ABRACON
1,OM1009000655,-3.1574803149606296,MO - 1021306,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-10-22T23:28:09,1.332355816226784,519.684,2726,1.056,1.2878048780487805,NO,474.2727804878048,0.17999999999999994,0.254,2046,-1640.892,-3.1574803149606296,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,243,ABRACON
1,OM1009000655,-3.1574803149606296,MO - 1024057,BENCHMARK ELECTRONICS,Broker Stock Offer,,ABS07-32.768KHZ-T,2025-07-31T00:42:56,1.260019550342131,519.684,2578,1.056,1.2878048780487805,NO,474.2727804878048,0.17999999999999994,0.254,2046,-1640.892,-3.1574803149606296,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,525,ABRACON
1,OM1009000655,-3.1574803149606296,MO - 1023249,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-05-07T00:54:01,1.29227761485826,519.684,2644,1.056,1.2878048780487805,NO,474.2727804878048,0.17999999999999994,0.254,2046,-1640.892,-3.1574803149606296,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,440,ABRACON
1,OM1009000655,-3.1574803149606296,MO - 1020345,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2024-07-29T23:59:25,1.332355816226784,519.684,2726,1.056,1.2878048780487805,NO,474.2727804878048,0.17999999999999994,0.254,2046,-1640.892,-3.1574803149606296,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,158,ABRACON
1,OM1009000655,-3.272342519685039,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T11:59:36,3.4208211143695015,519.684,6999,1.085175,1.3233841463414633,NO,487.3759134146339,0.17999999999999994,0.254,2046,-1700.58405,-3.272342519685039,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-3.272342519685039,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T12:14:09,3.4208211143695015,519.684,6999,1.085175,1.3233841463414633,NO,487.3759134146339,0.17999999999999994,0.254,2046,-1700.58405,-3.272342519685039,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-3.346456692913386,MO - 1024583,BENCHMARK ELECTRONICS,Customer Excess,,ABS07-32.768KHZ-T,2025-10-06T23:05:07,1.260019550342131,519.684,2578,1.104,1.3463414634146342,NO,495.8306341463414,0.17999999999999994,0.254,2046,-1739.1000000000001,-3.346456692913386,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,592,ABRACON
1,OM1009000655,-3.416944881889764,MO - 1020747,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-08-30T07:19:13,3.420332355816227,519.684,6998,1.121904,1.3681756097560975,NO,503.87171356097554,0.17999999999999994,0.254,2046,-1775.731584,-3.416944881889764,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,190,ABRACON
1,OM1009000655,-3.416944881889764,MO - 1020747,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-08-30T07:22:33,3.420332355816227,519.684,6998,1.121904,1.3681756097560975,NO,503.87171356097554,0.17999999999999994,0.254,2046,-1775.731584,-3.416944881889764,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,190,ABRACON
1,OM1009000655,-3.416944881889764,MO - 1019682,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-06-06T05:14:44,3.420332355816227,519.684,6998,1.121904,1.3681756097560975,NO,503.87171356097554,0.17999999999999994,0.254,2046,-1775.731584,-3.416944881889764,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,105,ABRACON
1,OM1009000655,-3.70275590551181,VQ,Arrow Electronics,,21+,ABS07-32.768KHZ-T,2021-07-19T12:22:44,0.9775171065493646,519.684,2000,1.1945,1.4567073170731706,NO,536.4761707317073,0.17999999999999994,0.254,2046,-1924.2629999999997,-3.70275590551181,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,948,ABRACON
1,OM1009000655,-3.8366141732283463,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T11:58:24,38.86510263929619,519.684,79518,1.2285,1.498170731707317,NO,551.7463170731706,0.17999999999999994,0.254,2046,-1993.8269999999998,-3.8366141732283463,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-3.8366141732283463,MO - 1018771,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-03-20T12:11:16,38.86510263929619,519.684,79518,1.2285,1.498170731707317,NO,551.7463170731706,0.17999999999999994,0.254,2046,-1993.8269999999998,-3.8366141732283463,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,27,ABRACON
1,OM1009000655,-3.8366141732283463,MO - 1019682,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-06-06T05:23:20,38.86510263929619,519.684,79518,1.2285,1.498170731707317,NO,551.7463170731706,0.17999999999999994,0.254,2046,-1993.8269999999998,-3.8366141732283463,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,105,ABRACON
1,OM1009000655,-3.8366141732283463,MO - 1020563,Jabil Inc,Customer Excess,,ABS07-32.768KHZ-T,2024-08-16T03:06:24,38.86510263929619,519.684,79518,1.2285,1.498170731707317,NO,551.7463170731706,0.17999999999999994,0.254,2046,-1993.8269999999998,-3.8366141732283463,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,176,ABRACON
1,OM1009000655,-4.118110236220472,VQ,"AWA Trading Co., Ltd",,20+,ABS07-32.768KHZ-T,2021-04-12T11:00:41,9.775171065493646,519.684,20000,1.3,1.5853658536585364,NO,583.8585365853654,0.17999999999999994,0.254,2046,-2140.116,-4.118110236220472,1058890,ABS0732768KHZT,2024-02-22T18:12:42,GPV,1046,ABRACON
1,MR7062304,-4.40974358974359,MO - 1018627,GPV,Customer Excess,,ASD-25.000MHZ-L-K-S-T,2024-03-08T16:58:44,0.6376811594202898,322.91999999999996,352,3.1647,3.8593902439024386,NO,383.46901463414616,0.17999999999999994,0.585,552,-1423.9944,-4.40974358974359,1058890,ASD25000MHZLKST,2024-02-22T18:12:42,GPV,15,ABRACON
