COV,CO Number,Invoice Date,Invoice Number,MPN,Customer Item,Description,Qty,Actual Unit Cost,Total Line Cost,Unit Sell Price,Line Total,Buyer,Contract Base (Unit),Contract Base (Total),Effective Revenue,Buyer GP,Billing Variance,Type
COV0019122,StaleInvQ32025,45930,IN0000024711,SMBJ15A,609-034003-001,SMBJ15A,27000,0.0499,1347.3,0,0,Stephanie Hill,0.077207,2084.589,2084.589,737.289,-2084.589,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,S25FL512SAGBHBA10,630-B09772-001,"IC,SMD,NOR FLASH,SPI,512MB,133MHZ,BGA-24",199,6.75,1343.25,0,0,Jake Harris,8.79909,1751.01891,1751.01891,407.76891,-1751.01891,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TCA9548ARGER,630-333296-002,"LOW-VOLTAGE 8-CHANNEL I2C
SWITCH WITH RESET",3000,0.43,1290,0,0,Jake Harris,0.941184,2823.552,2823.552,1533.552,-2823.552,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,76HPSB04GWRT,646-130453-004,"SW,SMD,DIP STRAIGHT 4 POLES,ROHS",500,2.51,1255,0,0,Edgar Santana,2.659997,1329.9985,1329.9985,74.9985,-1329.9985,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5750638-1,39-164243-15,"CONN,D-SUB,15,M,PCB STRT,BRD LOCK,4-40 I",208,5.891,1225.328,0,0,Edgar Santana,7.909892,1645.257536,1645.257536,419.929536,-1645.257536,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,UCC27423MDREP,630-A99428-001,Buffer/Inverter Based MOSFET Driver 4A PDSO8,100,12.05,1205,0,0,Jake Harris,9.448605,944.8605,944.8605,-260.1395,-944.8605,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,KLKR010.T,670-332664-021,"FUSE,FAST-ACT,10A,600VAC/300VDC,5AG",100,12,1200,0,0,Jake Harris,15.567527,1556.7527,1556.7527,356.7527,-1556.7527,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,164A16589X,668-132368-025,"CONN,DSUB,RCPT,VERT PCB,SOLDER,25P,ROHS",250,4.79,1197.5,0,0,Jake Harris,10.163758,2540.9395,2540.9395,1343.4395,-2540.9395,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,6-1393144-8,34-357070-00,"RELAY,2 POLE,24V,INDUSTRIAL",100,11.84,1184,0,0,Jake Harris,13.4805,1348.05,1348.05,164.05,-1348.05,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RT0805BRD072K74L,615-064170-274,"RES,SMD,0805,RG,MF,0.1%,1/10W,2.74K ROHS",5000,0.229,1145,0,0,Jake Harris,0.051263,256.315,256.315,-888.685,-256.315,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RCLAMP3324T.TCT,609-287457-001,"DIO,SMD,TVS,RCLAMP,3.3VWM,10.5VC",3000,0.38,1140,0,0,Stephanie Hill,0.432602,1297.806,1297.806,157.806,-1297.806,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CNY17-4,631-308696-001,"IC,OPTOCOUPLER,XSTR OUTPUT",6000,0.19,1140,0,0,Jake Harris,0.114927,689.562,689.562,-450.438,-689.562,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SSW-117-01-G-D,668-900922-034,"CONN,SKT,STR,.1 X .1, 34 PIN",354,3.16,1118.64,0,0,Jake Harris,4.77945,1691.9253,1691.9253,573.2853,-1691.9253,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,10-89-7060,668-005463-006,"HEADER,STR,DBL ROW,6 CKT,ROHS",3000,0.37,1110,0,0,Jake Harris,0.469367,1408.101,1408.101,298.101,-1408.101,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,9564517512,668-117019-062,"CONN,RCPT,DSUB,HD,ST,FEM,62P,ROHS",100,10.92,1092,0,0,Jake Harris,9.669195,966.9195,966.9195,-125.0805,-966.9195,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,10090929-S264XLF,668-335595-001,26POS 3ROW VERT AU D-SUB RCPT,772,1.39,1073.08,0,0,Jake Harris,1.81374,1400.20728,1400.20728,327.12728,-1400.20728,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PLT0805Z5000AST5,671-219755-001,"RES,0805,TF,0.25W,0.05%,500 ROHS",489,2.181,1066.509,0,0,Jake Harris,0.295346,144.424194,144.424194,-922.084806,-144.424194,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,K86X-ED-15P-BR,668-099029-015,"CONN,PIN,15P,DSUB,HD,VERT,ROHS",417,2.55625,1065.95625,0,0,Jake Harris,3.811305,1589.314185,1589.314185,523.357935,-1589.314185,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LTC6752ISC6-1#TRPBF,630-345765-001,Comparator General Purpose CMOS SC-70-6,500,2.1,1050,0,0,Tracy Xie,3.336546,1668.273,1668.273,618.273,-1668.273,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,KFB3-M3-8ET,723-B34232-008,"STDF,RND,FLARE MT,M3X0.5 THD,8MM LG,BRS",4000,0.26,1040,0,0,Jake Harris,0.301473,1205.892,1205.892,165.892,-1205.892,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,76HPSB06GWRT,646-130453-006,"SW,SMD,DIP STRAIGHT 6 POLES,ROHS",487,2.127,1035.849,0,0,Jake Harris,2.291685,1116.050595,1116.050595,80.201595,-1116.050595,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,3007W2SCR50E20X,668-276715-001,"CONN,RCPT,DSUB,MINIATURE,7 POS,ST",100,10.273,1027.3,0,0,Jake Harris,15.404535,1540.4535,1540.4535,513.1535,-1540.4535,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TPS71718DCKR,630-121755-001,"IC,SMD,LDO,REG,150MA,1.8V,SC70-5",3000,0.335,1005,0,0,Jake Harris,0.46667,1400.01,1400.01,395.01,-1400.01,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,BK1-S505H-8-R,670-338640-800,"FUSE CERM 8A 500VAC 400VDC 5X20
",1000,1,1000,0,0,Jake Harris,1.151,1151,1151,151,-1151,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CD74HCT368M,630-B14838-001,"IC,SMD,BFR,INVERTING,4.5-5.5V,SOIC-16",2500,0.4,1000,0,0,Jake Harris,0.327209,818.0225,818.0225,-181.9775,-818.0225,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TNPW040219K8BEED,615-233538-001,"RES,SMD,0402,0.1% 1/16W,19.8K",9500,0.103,978.5,0,0,Jake Harris,0.101717,966.3115,966.3115,-12.1885,-966.3115,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,KLKR005.T,670-332664-016,"FUSE,FAST-ACT,5A,600VAC/300VDC,5AG",100,9.69,969,0,0,Stephanie Hill,14.82855,1482.855,1482.855,513.855,-1482.855,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TDE1798DP,32-10010-00,"IC,INDUSTRIAL DRIVER,0.5A PWR SW,6V-35V",200,4.8,960,0,0,Jake Harris,5.83338,1166.676,1166.676,206.676,-1166.676,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,DAMN3H3PNK87,39-158111-00,"CONN,D-SUB,3M,PCB STRT,W/STOFF",60,15.85,951,0,0,Stephanie Hill,34.939005,2096.3403,2096.3403,1145.3403,-2096.3403,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CBD3W3F00000/AA,668-A24092-001,"CONN,COMBO-D,FEM,3W3,SHELL SIZE 2,ROHS",500,1.89,945,0,0,Jake Harris,3.1863,1593.15,1593.15,648.15,-1593.15,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,10236-6212PC,668-092917-036,"CONN,MINI-D,STR PCB MT 36 PINS,ROHS",200,4.69,938,0,0,Jake Harris,5.3922,1078.44,1078.44,140.44,-1078.44,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,101628-000,669-116934-001,"CONT,PIN,SPRING PROBE",216,4.32,933.12,0,0,Edgar Santana,4.4,950.4,950.4,17.28,-950.4,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,7443551370,639-A66354-001,"IDCTR,SMD,WW,3.7UH,±20%,17A,SHLD,1365",370,2.5,925,0,0,Jake Harris,2.451,906.87,906.87,-18.13,-906.87,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PWR163S-25-15R0FE,615-275812-023,"RES,SMD,PWR,+/-1%,25W,15 OHM",500,1.809,904.5,0,0,Jake Harris,1.997565,998.7825,998.7825,94.2825,-998.7825,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,43045-1200,668-293080-012,"CONN,HDR,RTANG,2 ROWS,12 CKT,PCB MT",1008,0.89,897.12,0,0,Jake Harris,1.94017,1955.69136,1955.69136,1058.57136,-1955.69136,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,9553156612741,668-A09548-025,"CONN,RCPT,D-SUB,SIZE 3,25POSN,5A,STR,SMD",139,6.36,884.04,0,0,Jake Harris,6.3645,884.6655,884.6655,0.6255,-884.6655,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,DAO7W2S300G40LF,668-A75508-002,"CONN,RCPT,COMBO-D,7W2,40A PWR,UNC 4-40",100,8.83,883,0,0,Stephanie Hill,9.865275,986.5275,986.5275,103.5275,-986.5275,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,84WR200KLF,608-096583-204,"RES,SMD,POT,12T,T-ADJ,0.25SQ,200K,ROHS",500,1.723,861.5,0,0,Jake Harris,2.683845,1341.9225,1341.9225,480.4225,-1341.9225,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TNPW08053K90BEEA,615-310369-002,"RES,SMD,3.9K OHM,±0.1%TOL,1/5W,0805",5000,0.172,860,0,0,Edgar Santana,0.164707,823.535,823.535,-36.465,-823.535,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C0805C101F5GAC,648-225119-025,"CAP,SMD,C0G,100PF,1%,50V,0805",4000,0.215,860,0,0,Edgar Santana,0.243789,975.156,975.156,115.156,-975.156,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,K86X-ED-15P-BR,668-099029-015,"CONN,PIN,15P,DSUB,HD,VERT,ROHS",336,2.55625,858.9,0,0,Jake Harris,3.811305,1280.59848,1280.59848,421.69848,-1280.59848,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,LM339MX/NOPB,630-900405-001,IC COMPARATOR 4 GEN PUR 14SOIC,2500,0.341,852.5,0,0,Jake Harris,0.48218,1205.45,1205.45,352.95,-1205.45,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SF-1206HH20M-2,682-336597-020,"FUSE,SMD,20A,1206,ROHS",3000,0.281,843,0,0,Jake Harris,0.453361,1360.083,1360.083,517.083,-1360.083,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ATQR12,670-037698-039,"FUSE,CLASS CC,600V,TIME DLY,12 AMP",50,16.69673,834.8365,0,0,Jake Harris,51.283989,2564.19945,2564.19945,1729.36295,-2564.19945,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,HCPL-2231-300E,630-046170-001,"IC,SMD,HCPL-2231,DUAL OPTOCOUPLER, ROHS",200,4.1187,823.74,0,0,Danyel Martinez,4.031895,806.379,806.379,-17.361,-806.379,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LTC3260IDE#PBF,630-213514-002,"IC,DUAL PWR SPLY,CH PMP,100MA,DFN,125C",91,9.009,819.819,0,0,Tracy Xie,8.051535,732.689685,732.689685,-87.129315,-732.689685,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,RQ73C2B357RBTD,615-A61037-357,"RES,SMD,357OHM,0.4W,200V,0.1%,1206,ROHS",2769,0.296,819.624,0,0,Danyel Martinez,0.290456,804.272664,804.272664,-15.351336,-804.272664,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,XLH736030.000000I,635-122552-102,"OSC,SMD,XTAL,30MHZ,3.3V,LVCMOS,6-SMD",1000,0.819,819,0,0,Jake Harris,0.802703,802.703,802.703,-16.297,-802.703,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ULN2802A,631-007891-001,"IC  ULN-2802A, ROHS",1000,0.815,815,0,0,Jake Harris,1.309336,1309.336,1309.336,494.336,-1309.336,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SN74LVC1G32DBVT,630-240544-001,OR Gate IC 1 Channel SOT-23-5,3000,0.27,810,0,0,Stephanie Hill,0.06737,202.11,202.11,-607.89,-202.11,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TCA9548APWR,630-333296-001,"IC,PCA9548A,8CH_I2C BUS_SW_W_RESET,TSSOP",2000,0.4,800,0,0,Jake Harris,0.687506,1375.012,1375.012,575.012,-1375.012,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1410-L110-L1F1-S01-6.3A,34-267566-00,"CB,6.3A,1P,24V,2,PC MOUNT,THERMAL",100,7.95,795,0,0,Jake Harris,8.48046,848.046,848.046,53.046,-848.046,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,172043-0206,668-334356-002,"CONN,HDR,RTANG,2POSN,30A,600V,W/BD LOCK",525,1.5,787.5,0,0,Edgar Santana,1.4706,772.065,772.065,-15.435,-772.065,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,5-147278-3,667-123622-001,"CONN,SMD,RT ANGL MTE,4 POS",290,2.68,777.2,0,0,Jake Harris,4.04415,1172.8035,1172.8035,395.6035,-1172.8035,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PMR18EZPFU6L00,615-B02355-001,"RES,SMD,.006OHM,1% TOL,1W,1206",4850,0.16,776,0,0,Stephanie Hill,0.176472,855.8892,855.8892,79.8892,-855.8892,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,THS4520RGTR,630-B31546-001,Differential Amplifiers R-to-R Output Wideband Fully Diff,250,3.099,774.75,0,0,Jake Harris,3.65199,912.9975,912.9975,138.2475,-912.9975,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TPS7A3301RGWR,630-129718-001,IC REG LIN NEG ADJ 1A 20VQFN,250,3.082,770.5,0,0,Jake Harris,4.399545,1099.88625,1099.88625,329.38625,-1099.88625,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TLRP3A30CR004FTE,615-A93810-001,"RES,SMD,CUR SNS,.004OHM,+/-1%,25PPM,2512",3900,0.196,764.4,0,0,Jake Harris,0.192404,750.3756,750.3756,-14.0244,-750.3756,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,APC0603T4K99Z,615-B02863-001,"RES,SMD,THIN FILM,4.99K,.01%,1/16W,0603",1000,0.764,764,0,0,Danyel/Edgar (Split),0.68175,681.75,681.75,-82.25,-681.75,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,3005W5PXX49E40X,668-109164-001,"CONN,PLUG,DSUB,5 PIN,20 AMP",60,12.671,760.26,0,0,Jake Harris,15.877174,952.63044,952.63044,192.37044,-952.63044,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,181-015-113R531,668-A26896-015,"CONN,PLUG,D-SUB,HD,15POSN,RTANG,4-40INSR",270,2.81,758.7,0,0,Edgar Santana,2.76963,747.8001,747.8001,-10.8999,-747.8001,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SMBJ15A,609-034003-001,SMBJ15A,15000,0.0499,748.5,0,0,Stephanie Hill,0.077207,1158.105,1158.105,409.605,-1158.105,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LC4064V-75TN48E,630-225109-001,"IC,SMD,CPLD,32 I/O,5V TOLERNT,7.5NS,ROHS",60,12.3,738,0,0,Jake Harris,12.05892,723.5352,723.5352,-14.4648,-723.5352,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,WT21S,645-A79390-001,"SW,TGL,DPST,250V/6A,SLDR TERM,SEALED",46,15.937,733.102,0,0,Jake Harris,15.700616,722.228336,722.228336,-10.873664,-722.228336,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERJ1TRQFR43U,615-255080-043,"RES,SMD,1W,+/-1%TOL,0.43OHM,THK FILM",4000,0.18179,727.16,0,0,Jake Harris,0.17157,686.28,686.28,-40.88,-686.28,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERJ-1TRQFR56U,615-255080-056,560 mOhms ±1% 1W Chip Resistor 2512 (6432 Metric) Automotive,4000,0.18179,727.16,0,0,Edgar Santana,0.174021,696.084,696.084,-31.076,-696.084,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,FXWA9306L8X,630-A42470-001,"IC,SMD,V LVL TRANSLATOR,2CHAN,I2C,BI-DIR",4920,0.14775,726.93,0,0,Danyel Martinez,0.145565,716.1798,716.1798,-10.7502,-716.1798,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,43160-6302,668-324407-004,"CONN,HDR,2CKT,18A,VERT MT,THROUGH-HOLE",1050,0.69,724.5,0,0,Jake Harris,0.958,1005.9,1005.9,281.4,-1005.9,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PLT0805Z2502AST5,615-162505-007,"RES,0805,TF,0.25W,0.05%,25K ROHS",249,2.9,722.1,0,0,Danyel Martinez,2.37747,591.99003,591.99003,-130.10997,-591.99003,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,84WR2KLF,608-096583-202,"RES,SMD,POT,12T,T-ADJ,0.25SQ,2K,ROHS",500,1.44,720,0,0,Jake Harris,2.6961,1348.05,1348.05,628.05,-1348.05,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,ERA3VPB1502V,615-A13386-001,"RES,SMD,THIN FILM,15KOHM,15PPM,±.1%,0603",5000,0.144,720,0,0,Jake Harris,0.145835,729.175,729.175,9.175,-729.175,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,R-78C3.3-1.0,660-150506-003,"PS,CONV,DC/DC,7-42VIN,3.3VOUT,1A",92,7.79,716.68,0,0,Stephanie Hill,9.389168,863.803456,863.803456,147.123456,-863.803456,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,MPZ1005F470ETD25,639-B11503-001,"FERRITE BEAD,47OHM,100MHZ,25% TOL,.45A",9800,0.073,715.4,0,0,Jake Harris,0.07353,720.594,720.594,5.194,-720.594,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,74ACT11030D,630-332743-001,"IC,SMD,8 INPUT,NAND,14PIN,4.5-5.5V,SOIC",499,1.431,714.069,0,0,Jake Harris,1.4706,733.8294,733.8294,19.7604,-733.8294,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,76HPSB08GWRT,646-130453-008,"SW,SMD,DIP STRAIGHT 8 POLES,ROHS",500,1.4,700,0,0,Stephanie Hill,3.43956,1719.78,1719.78,1019.78,-1719.78,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,BK1/S505H-2-R,670-338640-200,"Electric Fuse, Time Delay Blow,",1000,0.7,700,0,0,Jake Harris,0.87005,870.05,870.05,170.05,-870.05,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,IRF1310NSTRLPBF,628-072604-001,"XSTR,FIELD EFT,PWR MOSFET,N-CH",772,0.9035,697.502,0,0,Jake Harris,0.944861,729.432692,729.432692,31.930692,-729.432692,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,172043-0206,668-334356-002,"CONN,HDR,RTANG,2POSN,30A,600V,W/BD LOCK",465,1.5,697.5,0,0,Edgar Santana,1.4706,683.829,683.829,-13.671,-683.829,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,THS4521IDGKR,630-B14831-001,IC OPAMP DIFF 1 CIRCUIT 8VSSOP,249,2.771,689.979,0,0,Danyel Martinez,3.225075,803.043675,803.043675,113.064675,-803.043675,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,9290-05-00,632-B14832-001,"RLY,SMD,REED,SPST-NO,5VDC COIL V,GULLWG",109,6.32,688.88,0,0,Stephanie Hill,7.271749,792.620641,792.620641,103.740641,-792.620641,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,3299W-1-101LF,621-000682-101,"POT, TRIM, CERMET, 25 TURN, ROHS",500,1.376,688,0,0,Jake Harris,2.063301,1031.6505,1031.6505,343.6505,-1031.6505,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,INA188IDR,630-A60335-001,Zero-Drift Amplifier 1 Circuit Rail-to-Rail 8-SOIC,285,2.405,685.425,0,0,Jake Harris,3.55395,1012.87575,1012.87575,327.45075,-1012.87575,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,ERJ1TRQFR36U,615-255080-036,"RES,SMD,1W,+/-1%TOL,0.36OHM,THK FILM",4000,0.1668,667.2,0,0,Jake Harris,0.169119,676.476,676.476,9.276,-676.476,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TNPW120610K0BEEA,615-044084-103,"RES,SMD,1206,H-P,WRAPARO.TF,0.1%,10K,ROH",5000,0.131,655,0,0,Stephanie Hill,0.22,1100,1100,445,-1100,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TNPW1206200RBEEA,615-080142-200,"RES,1206,TF,0.1%,+/- 25 PPM,200 ROHS",5000,0.131,655,0,0,Jake Harris,0.190247,951.235,951.235,296.235,-951.235,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,OPA548T,631-015265-001,IC Operational Amplifier POWER 1 CIRCUIT TO220-7,50,13.016,650.8,0,0,Jake Harris,13.82364,691.182,691.182,40.382,-691.182,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PATT0603E49R9BGT1,615-224835-006,"RES,0603,THIN FILM,0.1%,0.15W,49.9",778,0.83,645.74,0,0,Danyel Martinez,0.523485,407.27133,407.27133,-238.46867,-407.27133,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,282834-5,673-348843-005,"TERM BLK,5 CKT,16-30AWG,2.54MM,10A,THT",299,2.156,644.644,0,0,Jake Harris,2.30394,688.87806,688.87806,44.23406,-688.87806,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,R-78T5.0-1.0/FC,660-157746-005,"PS, SMD,5V-1A, NON-ISO, ROHS",60,10.7,642,0,0,Jake Harris,12.47559,748.5354,748.5354,106.5354,-748.5354,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PMR18EZPJU9L0,615-A87446-009,"RES,SMD,0.009 OHM,±5% TOL,1W,1206",4700,0.136,639.2,0,0,Jake Harris,0.136031,639.3457,639.3457,0.1457,-639.3457,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LTM4632EV#PBF,660-345766-001,"PS,UMODULE,0.6-2.5V,±3A,DDR-QDR4,25-LGA",80,7.94,635.2,0,0,Tracy Xie,12.0099,960.792,960.792,325.592,-960.792,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,10090929-S444XLF,668-335595-003,"CONN,RCPT,DSUB HD,44 POSN,2.5A,W/BD LOCK",350,1.81,633.5,0,0,Jake Harris,2.365215,827.82525,827.82525,194.32525,-827.82525,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,OPA2132U/2K5,630-004007-001,"IC,SMD,OPA2132U,OPAMP,FET,ROHS",60,10.556,633.36,0,0,Jake Harris,10.502535,630.1521,630.1521,-3.2079,-630.1521,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,C0402C471J5GAC7867,648-303723-042,"CAP,SMD,CER,470PF,50V,NP0,0402,ROHS",10000,0.063,630,0,0,Jake Harris,0.062501,625.01,625.01,-4.99,-625.01,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,AD5689RARUZ,630-315158-001,"IC,SMD,DAC,16BIT,SRL",96,6.501,624.096,0,0,Tracy Xie,6.02946,578.82816,578.82816,-45.26784,-578.82816,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,LM311MX/NOPB,630-048331-001,"LM311 COMPARATOR 8 PIN
",2500,0.249,622.5,0,0,Jake Harris,0.350493,876.2325,876.2325,253.7325,-876.2325,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,BST13T1ACR,645-B04805-001,"SW,TGL,SPDT,ON-OFF-ON,3A,120VAC,THT",200,3.108,621.6,0,0,Jake Harris,3.061728,612.3456,612.3456,-9.2544,-612.3456,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,200-015-263R001,667-A26335-015,"CONN,SMD,DSUB,HD,RCPT,15POSN,RTANG,2A",210,2.95,619.5,0,0,Jake Harris,3.84084,806.5764,806.5764,187.0764,-806.5764,NRE
COV0020327,LamStaleInv123125,46022,IN0000025880,SBR5E45P5-7,609-A92271-001,Diode Super Barrier Rectifier 45V 5A 3-Pin(3+Tab) PowerDI 5,4500,0.13715,617.175,0,0,Jake Harris,0.16717,752.265,752.265,135.09,-752.265,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,PCAN0805E1000BST5,615-A31517-002,"RES,SMD,100OHM,±0.1%,1W,±25PPM,0805",500,1.2312,615.6,0,0,Edgar Santana,1.169911,584.9555,584.9555,-30.6445,-584.9555,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,9551666816741,667-072912-009,"CONN,SMD,D-SUB,MR,7.3MM,9P ROHS",148,4.13,611.24,0,0,Jake Harris,4.105425,607.6029,607.6029,-3.6371,-607.6029,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,1-794066-1,668-061260-112,"CONN,HDR,PCB,ST,MINI-U M-N-LOK,12P,ROHS",200,3.05,610,0,0,Stephanie Hill,4.650895,930.179,930.179,320.179,-930.179,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,0686F2000-01,682-343485-200,"FUSE,SMD,2A,32VAC/63VDC,FAST ACT,0603",5000,0.122,610,0,0,Jake Harris,0.112746,563.73,563.73,-46.27,-563.73,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,SHT35-DIS-B2.5KS,679-346463-001,"SNSR,TEMP/HMD,2.15-5.5V INPUT,I2C,DFN-8",100,6.07,607,0,0,Jake Harris,5.95593,595.593,595.593,-11.407,-595.593,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,50865-5,669-047358-001,"CONT,SKT,MINIATURE SPRING SOCKET",2000,0.3,600,0,0,Jake Harris,0.593191,1186.382,1186.382,586.382,-1186.382,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,TNPW080524K9BEEA,615-049171-249,"RES,SMD,0805,24.9K OHMS,0.1%,ROHS",5000,0.12,600,0,0,Stephanie Hill,0.164217,821.085,821.085,221.085,-821.085,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,7443551130,639-A20790-001,"IDCTR,SMD,WW,H CUR,1.3UH,±20%,25A,59MHZ",400,1.5,600,0,0,Jake Harris,2.451,980.4,980.4,380.4,-980.4,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,9551156612741,668-A09548-009,"CONN,RCPT,D-SUB,SIZE 1,9POSN,5A,STR,SMD",139,4.3,597.7,0,0,Jake Harris,4.239005,589.221695,589.221695,-8.478305,-589.221695,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,AD587JRZ,630-098364-001,"IC,AD587 VREF 10V SO8,ROHS",60,9.757,585.42,0,0,Tracy Xie,10.330965,619.8579,619.8579,34.4379,-619.8579,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,CDSOD323-T12C,609-270344-001,"DIO,SMD,ZENER,TVS,12VWM,28.3VC,SOD323",3000,0.195,585,0,0,Edgar Santana,0.226865,680.595,680.595,95.595,-680.595,NRE
COV0019122,StaleInvQ32025,45930,IN0000024711,EEHZT1H101V,648-A68176-100,"CAP,SMD,AL,ELCTLT,100UF,20%,50V,VIB PRF",500,1.16,580,0,0,Jake Harris,1.13849,569.245,569.245,-10.755,-569.245,NRE
